run_tag,runs_ok,train_waf_mean,train_waf_std,train_mse_mean,train_mse_std,multi_waf_mean,multi_waf_std,multi_mse_mean,multi_mse_std,noise_waf_mean,noise_waf_std,noise_mse_mean,noise_mse_std,semi_waf_mean,semi_waf_std,avg_waf_mean,avg_waf_std,avg_mse_mean,avg_mse_std,score_multi_mean,score_multi_std,score_balanced_mean,score_balanced_std
f11_cpulean_balanced,2,76.64500000000001,0.4550000000000054,0.61905,0.005750000000000033,84.11500000000001,0.6250000000000071,0.6176,0.0131,76.70500000000001,0.2850000000000037,0.62275,0.029249999999999998,88.71000000000001,0.46000000000000085,81.54375,0.22875000000000512,0.6198,0.016033333333333344,68.67500000000001,0.29750000000000654,66.04875000000001,0.17208333333332604
f12_cpulean_multi,2,76.895,0.06499999999999773,0.61065,0.0021499999999999853,82.77,0.7999999999999972,0.60825,0.013350000000000029,76.785,0.3649999999999949,0.6138,0.0022999999999999687,89.47999999999999,0.4200000000000088,81.48249999999999,0.20249999999999346,0.6109,0.0045000000000000595,67.56375,1.1337499999999991,66.21,0.3149999999999977
